hash,source,title,description,content,published_at,url,language,tickers,raw,weak_label
95993b423c37b36379d7803a92d61ea90dd95ff7a4d103e50b86a4950a8b936a,CNA,"Malaysia semiconductor industry weathers geopolitical tensions, eyes higher-value growth","Industry leaders say the sector is relatively insulated from ongoing conflicts in the Middle East, despite concerns over the availability of critical materials such as helium.","Despite these pressures, the industrys resilience is underpinned by a mature ecosystem built over five decades. 
Still, companies face a complex set of external challenges, including the Iran confli… [+1410 chars]",2026-04-22 04:35:45+00:00,https://www.channelnewsasia.com/asia/malaysia-semiconductor-sector-geopolitical-tensions-middle-east-conflict-critical-materials-6072266,en,['TSMC'],"{'source': {'id': None, 'name': 'CNA'}, 'author': None, 'title': 'Malaysia semiconductor industry weathers geopolitical tensions, eyes higher-value growth', 'description': 'Industry leaders say the sector is relatively insulated from ongoing conflicts in the Middle East, despite concerns over the availability of critical materials such as helium.', 'url': 'https://www.channelnewsasia.com/asia/malaysia-semiconductor-sector-geopolitical-tensions-middle-east-conflict-critical-materials-6072266', 'urlToImage': 'https://dam.mediacorp.sg/image/upload/s--CikKDlNI--/c_crop,h_450,w_800,x_0,y_41/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2024-04:reuters_1,w_0.1/f_auto,q_auto/v1/one-cms/core/2025-10-10T080343Z_1_LYNXNPEL990CP_RTROPTP_3_MALAYSIA-SEMICONDUCTORS.JPG?itok=pS5QxBVM', 'publishedAt': '2026-04-22T04:35:45Z', 'content': 'Despite these pressures, the industrys resilience is underpinned by a mature ecosystem built over five decades.\xa0\r\nStill, companies face a complex set of external challenges, including the Iran confli… [+1410 chars]'}",positive
a96dc88df3701b92ba75ff9e1c3bc01659a278f3ec84276bd59f3b7a95ed9820,GlobeNewswire,"Driven by Dual Engines of AI and New Energy, Han’s Laser Revenue Topped USD 2.67 Billion with Nearly Doubled NPAT (excl. NRGL)","SHENZHEN, China, April 21, 2026 (GLOBE NEWSWIRE) -- On April 17th, Han’s Laser (002008.SZ) released its 2025 annual report. The report indicates that Han’s Laser exceeded annual revenue of USD 2.67 billion, up 27.00% year-on-year, marking a three-year high in…","SHENZHEN, China, April 21, 2026 (GLOBE NEWSWIRE) -- On April 17th, Hans Laser (002008.SZ) released its 2025 annual report. The report indicates that Hans Laser exceeded annual revenue of USD 2.67 bil… [+13136 chars]",2026-04-22 02:35:00+00:00,https://www.globenewswire.com/news-release/2026/04/22/3278623/0/en/Driven-by-Dual-Engines-of-AI-and-New-Energy-Han-s-Laser-Revenue-Topped-USD-2-67-Billion-with-Nearly-Doubled-NPAT-excl-NRGL.html,en,['TSMC'],"{'source': {'id': None, 'name': 'GlobeNewswire'}, 'author': ""Han's Laser Technology Industry Group Co., Ltd."", 'title': 'Driven by Dual Engines of AI and New Energy, Han’s Laser Revenue Topped USD 2.67 Billion with Nearly Doubled NPAT (excl. NRGL)', 'description': 'SHENZHEN, China, April 21, 2026 (GLOBE NEWSWIRE) -- On April 17th, Han’s Laser (002008.SZ) released its 2025 annual report. The report indicates that Han’s Laser exceeded annual revenue of USD 2.67 billion, up 27.00% year-on-year, marking a three-year high in…', 'url': 'https://www.globenewswire.com/news-release/2026/04/22/3278623/0/en/Driven-by-Dual-Engines-of-AI-and-New-Energy-Han-s-Laser-Revenue-Topped-USD-2-67-Billion-with-Nearly-Doubled-NPAT-excl-NRGL.html', 'urlToImage': 'https://ml.globenewswire.com/Resource/Download/53479d37-3f14-4771-a4b7-d8a986fa80ea', 'publishedAt': '2026-04-22T02:35:00Z', 'content': 'SHENZHEN, China, April 21, 2026 (GLOBE NEWSWIRE) -- On April 17th, Hans Laser (002008.SZ) released its 2025 annual report. The report indicates that Hans Laser exceeded annual revenue of USD 2.67 bil… [+13136 chars]'}",positive
2b1a10928473a8704bf2719b2f5fa16b53b55a073800dd3c7e1cc4f206b6bb7e,Livemint,"ASML layoff: Europe's chip giant to cut 1,700 jobs — these roles face the biggest risk","ASML plans to cut various management roles and reduce complexity as part of a reorganization affecting 1,700 jobs. Details of the layoff here.","Europe's most valuable company, ASML, plans to cut a wide range of management roles as part of a broader push to simplify its organisation and improve efficiency, according to internal documents seen… [+3272 chars]",2026-04-22 02:03:26+00:00,https://www.livemint.com/companies/news/asml-layoff-europes-chip-giant-to-cut-1-700-jobs-these-roles-face-the-biggest-risk-11776818966669.html,en,['TSMC'],"{'source': {'id': None, 'name': 'Livemint'}, 'author': 'Eshita Gain', 'title': ""ASML layoff: Europe's chip giant to cut 1,700 jobs — these roles face the biggest risk"", 'description': 'ASML plans to cut various management roles and reduce complexity as part of a reorganization affecting 1,700 jobs. Details of the layoff here.', 'url': 'https://www.livemint.com/companies/news/asml-layoff-europes-chip-giant-to-cut-1-700-jobs-these-roles-face-the-biggest-risk-11776818966669.html', 'urlToImage': 'https://www.livemint.com/lm-img/img/2026/04/22/1600x900/logo/2-0-1360399664-bol--image-0_1679989702369_1776819416236.jpg', 'publishedAt': '2026-04-22T02:03:26Z', 'content': ""Europe's most valuable company, ASML, plans to cut a wide range of management roles as part of a broader push to simplify its organisation and improve efficiency, according to internal documents seen… [+3272 chars]""}",negative
85943f9da125c270f7e2fb7bc85895b6c1e56551882e78dc0e185cf9c6b57e15,The Times of India,Apple’s Tim Cook takes on crucial new role: Global ambassador,"Tim Cook steps into a new role as executive chairman, dedicating more time to global diplomacy for Apple. He will engage policymakers worldwide amidst US-China trade friction and rising geopolitical tensions. Cook's experience in building Apple's China operat…","Now that Tim Cook is shedding the yoke of running Apple Inc., he can devote more time to an increasingly crucial role: acting as the companys global ambassador.In announcing his new job as executive … [+8522 chars]",2026-04-22 01:53:11+00:00,https://economictimes.indiatimes.com/news/international/business/apples-tim-cook-takes-on-crucial-new-role-global-ambassador/articleshow/130429952.cms,en,['TSMC'],"{'source': {'id': 'the-times-of-india', 'name': 'The Times of India'}, 'author': 'Bloomberg', 'title': 'Apple’s Tim Cook takes on crucial new role: Global ambassador', 'description': ""Tim Cook steps into a new role as executive chairman, dedicating more time to global diplomacy for Apple. He will engage policymakers worldwide amidst US-China trade friction and rising geopolitical tensions. Cook's experience in building Apple's China operat…"", 'url': 'https://economictimes.indiatimes.com/news/international/business/apples-tim-cook-takes-on-crucial-new-role-global-ambassador/articleshow/130429952.cms', 'urlToImage': 'https://img.etimg.com/thumb/msid-130429962,width-1200,height-630,imgsize-20484,overlay-economictimes/articleshow.jpg', 'publishedAt': '2026-04-22T01:53:11Z', 'content': 'Now that Tim Cook is shedding the yoke of running Apple Inc., he can devote more time to an increasingly crucial role: acting as the companys global ambassador.In announcing his new job as executive … [+8522 chars]'}",positive
84c037c2819294635eb3880fc732cc11956b9ef848562db98f0661075f1e8484,Digitimes,Gangwon's expanding semiconductor cluster comes with global implications,"South Korea's Gangwon Province is accelerating the development of a semiconductor cluster centered on Wonju, Chuncheon, and Gangneung, aiming to build a full ecosystem. Global supply chains could gain a new hub built on strengths in smart medical semiconducto…","South Korea's Gangwon Province is accelerating the development of a semiconductor cluster centered on Wonju, Chuncheon, and Gangneung, aiming to build a full ecosystem. Global supply chains could gai… [+65 chars]",2026-04-22 01:45:00+00:00,https://www.digitimes.com/news/a20260421PD204/taiwan-medical-development-semiconductors-2026.html,en,['TSMC'],"{'source': {'id': None, 'name': 'Digitimes'}, 'author': 'Jingyue Hsiao', 'title': ""Gangwon's expanding semiconductor cluster comes with global implications"", 'description': ""South Korea's Gangwon Province is accelerating the development of a semiconductor cluster centered on Wonju, Chuncheon, and Gangneung, aiming to build a full ecosystem. Global supply chains could gain a new hub built on strengths in smart medical semiconducto…"", 'url': 'https://www.digitimes.com/news/a20260421PD204/taiwan-medical-development-semiconductors-2026.html', 'urlToImage': 'https://img.digitimes.com/newsshow/20260421pd204_files/2_b.jpg', 'publishedAt': '2026-04-22T01:45:00Z', 'content': ""South Korea's Gangwon Province is accelerating the development of a semiconductor cluster centered on Wonju, Chuncheon, and Gangneung, aiming to build a full ecosystem. Global supply chains could gai… [+65 chars]""}",positive
93031699504e9938af2e36f5c04dab7e4715ab88a54750705164f6e44071d6dc,The Straits Times,Apple’s Tim Cook takes on crucial new role: global ambassador,He took an early gamble nearly a decade ago in forging a close relationship with Donald Trump. Read more at straitstimes.com. Read more at straitstimes.com.,"HONG KONG Now that Mr Tim Cook is shedding the yoke of running Apple, he can devote more time to an increasingly crucial role: acting as the companys global ambassador.
In announcing his new job as … [+7234 chars]",2026-04-22 01:02:23+00:00,https://www.straitstimes.com/business/companies-markets/apples-tim-cook-takes-on-crucial-new-role-global-ambassador,en,['TSMC'],"{'source': {'id': None, 'name': 'The Straits Times'}, 'author': None, 'title': 'Apple’s Tim Cook takes on crucial new role: global ambassador', 'description': 'He took an early gamble nearly a decade ago in forging a close relationship with Donald Trump. Read more at straitstimes.com. Read more at straitstimes.com.', 'url': 'https://www.straitstimes.com/business/companies-markets/apples-tim-cook-takes-on-crucial-new-role-global-ambassador', 'urlToImage': 'https://cassette.sphdigital.com.sg/image/straitstimes/3302cf4c38363040ee1109560818133c4a315db27899583331eda91b3b12542a', 'publishedAt': '2026-04-22T01:02:23Z', 'content': 'HONG KONG Now that Mr Tim Cook is shedding the yoke of running Apple, he can devote more time to an increasingly crucial role: acting as the companys global ambassador.\r\nIn announcing his new job as … [+7234 chars]'}",positive
011c2561d62513b13af96ca0748eb40c77af4f9dee2bff7be3af78bfeaf35898,Digitimes,Interview: How a Taiwanese startup convinced Tesla to open up its energy storage system,"A green energy startup from Taiwan is heading to Silicon Valley with an unconventional argument: the most valuable layer in the energy transition may not be more solar panels, but the AI dispatch layer that sits between generation and consumption.","A green energy startup from Taiwan is heading to Silicon Valley with an unconventional argument: the most valuable layer in the energy transition may not be more solar panels, but the AI dispatch lay… [+9600 chars]",2026-04-22 00:13:05+00:00,https://www.digitimes.com/news/a20260421VL215/taiwan-energy-storage-startup-silicon-valley-solar-tesla.html,en,['TSMC'],"{'source': {'id': None, 'name': 'Digitimes'}, 'author': 'DIGITIMES', 'title': 'Interview: How a Taiwanese startup convinced Tesla to open up its energy storage system', 'description': 'A green energy startup from Taiwan is heading to Silicon Valley with an unconventional argument: the most valuable layer in the energy transition may not be more solar panels, but the AI dispatch layer that sits between generation and consumption.', 'url': 'https://www.digitimes.com/news/a20260421VL215/taiwan-energy-storage-startup-silicon-valley-solar-tesla.html', 'urlToImage': 'https://img.digitimes.com/newsshow/20260421vl215_files/11_2b.jpg', 'publishedAt': '2026-04-22T00:13:05Z', 'content': 'A green energy startup from Taiwan is heading to Silicon Valley with an unconventional argument: the most valuable layer in the energy transition may not be more solar panels, but the AI dispatch lay… [+9600 chars]'}",neutral
597e56040100afcba73aa848259169109e616db7ce490caa1bba6b43f6ef192b,Antiwar.com,Trump’s Iran Fiasco’s Silver Lining – The End of NATO,"The one great big positive that has come out of the Donald’s Iran fiasco is that he has not held back in blackening the name of NATO in a manner that has heretofore been unthinkable: “NATO WASN’T THERE WHEN WE NEEDED THEM, AND THEY WON’T BE THERE IF WE NEED T…","The one great big positive that has come out of the Donalds Iran fiasco is that he has not held back in blackening the name of NATO in a manner that has heretofore been unthinkable:
NATO WASNT THERE… [+54430 chars]",2026-04-22 00:00:13+00:00,https://original.antiwar.com/david_stockman/2026/04/21/trumps-iran-fiascos-silver-lining-the-end-of-nato/,en,['TSMC'],"{'source': {'id': None, 'name': 'Antiwar.com'}, 'author': 'David Stockman', 'title': 'Trump’s Iran Fiasco’s Silver Lining – The End of NATO', 'description': 'The one great big positive that has come out of the Donald’s Iran fiasco is that he has not held back in blackening the name of NATO in a manner that has heretofore been unthinkable: “NATO WASN’T THERE WHEN WE NEEDED THEM, AND THEY WON’T BE THERE IF WE NEED T…', 'url': 'https://original.antiwar.com/david_stockman/2026/04/21/trumps-iran-fiascos-silver-lining-the-end-of-nato/', 'urlToImage': 'https://dyn3qbr4ue2vr.cloudfront.net/2026/04/ne-u-nato-baner.jpg', 'publishedAt': '2026-04-22T00:00:13Z', 'content': 'The one great big positive that has come out of the Donalds Iran fiasco is that he has not held back in blackening the name of NATO in a manner that has heretofore been unthinkable:\r\nNATO WASNT THERE… [+54430 chars]'}",positive
61e9a83dd77ac5c51587ca0bab7b021dec17fc9384836b18e852467cd43085f3,Nature.com,Ambient-compatible precursor engineering for efficient perovskite photovoltaics,"Perovskite solar cells face efficiency losses in ambient air because their precursors are highly moisture- and oxygen-sensitive. Liu et al. use an ionic-liquid additive to stabilize precursor chemistry, enabling robust processing and high-performance devices.","<li>Zhang, S. et al. Minimizing buried interfacial defects for efficient inverted perovskite solar cells. Science380, 404409 (2023).
Google Scholar 
</li><li>Liu, C. et al. Bimolecularly passivated… [+8415 chars]",2026-04-22 00:00:00+00:00,https://www.nature.com/articles/s41467-026-72159-4,en,['TSMC'],"{'source': {'id': None, 'name': 'Nature.com'}, 'author': 'Sanwan Liu, Xin Liang, Shaun Tan, Seong Chan Cho, Guiming Fu, Chandan Chandru Gudal, Chan-Hwa Chung, Yalan Zhang, Yeon-Woo Choi, Dae-Woong Ko, Hyun-Suk Jung, Sang Uck Lee, Moungi G. Bawendi, Nam-Gyu Park', 'title': 'Ambient-compatible precursor engineering for efficient perovskite photovoltaics', 'description': 'Perovskite solar cells face efficiency losses in ambient air because their precursors are highly moisture- and oxygen-sensitive. Liu et al. use an ionic-liquid additive to stabilize precursor chemistry, enabling robust processing and high-performance devices.', 'url': 'https://www.nature.com/articles/s41467-026-72159-4', 'urlToImage': None, 'publishedAt': '2026-04-22T00:00:00Z', 'content': '<li>Zhang, S. et al. Minimizing buried interfacial defects for efficient inverted perovskite solar cells. Science380, 404409 (2023).\r\nGoogle Scholar\xa0\r\n</li><li>Liu, C. et al. Bimolecularly passivated… [+8415 chars]'}",negative
f4992d4784d94b0f85e5358f892a0abd694f6eb5664528a81b384510d3167dcf,Nature.com,Heavy-atom functionalization promotes triplet-assisted charge-transfer exciton transport in organic cocrystals,"Charge-transfer states with long transport distance have potential in organic optoelectronic devices, but it can be challenging to improve this. Here, the authors report the promotion of exciton transport in thermally activated delayed fluorescence cocrystals…","<li>Baharfar, M., Hillier, A. C. &amp; Mao, G. Charge-transfer complexes: fundamentals and advances in catalysis, sensing, and optoelectronic applications. Adv. Mater.36, 2406083 (2024).
Google Scho… [+9544 chars]",2026-04-22 00:00:00+00:00,https://www.nature.com/articles/s41467-026-72317-8,en,['TSMC'],"{'source': {'id': None, 'name': 'Nature.com'}, 'author': 'Yejun Xiao, Yaxiong Wei, Min Zhang, Rui Cai, Xuan Liu, Peng Xu, Shengye Jin, Jing Leng, Wenming Tian', 'title': 'Heavy-atom functionalization promotes triplet-assisted charge-transfer exciton transport in organic cocrystals', 'description': 'Charge-transfer states with long transport distance have potential in organic optoelectronic devices, but it can be challenging to improve this. Here, the authors report the promotion of exciton transport in thermally activated delayed fluorescence cocrystals…', 'url': 'https://www.nature.com/articles/s41467-026-72317-8', 'urlToImage': None, 'publishedAt': '2026-04-22T00:00:00Z', 'content': '<li>Baharfar, M., Hillier, A. C. &amp; Mao, G. Charge-transfer complexes: fundamentals and advances in catalysis, sensing, and optoelectronic applications. Adv. Mater.36, 2406083 (2024).\r\nGoogle Scho… [+9544 chars]'}",neutral
971232b02480a5e02bb91b4510aa1087f36a1d4f9f6ed4889018f065de7f2b73,Nature.com,S-atom dislocation-induced room-temperature ferroelectricity in two-dimensional α-MnS semiconductor,"A room-temperature ferroelectricity with out-of-plane polarization is disclosed in chemical vapor deposition synthesized two-dimensional α-MnS, which exhibits large tunneling electroresistance, high endurance, and long retention time.","<li>Miller, S. L. &amp; McWhorter, P. J. Physics of the ferroelectric nonvolatile memory field effect transistor. J. Appl. Phys.72, 59996010 (1992).
Google Scholar 
</li><li>Dawber, M., Rabe, K. M.… [+8888 chars]",2026-04-22 00:00:00+00:00,https://www.nature.com/articles/s41467-026-71802-4,en,['TSMC'],"{'source': {'id': None, 'name': 'Nature.com'}, 'author': 'Ling Huang, Jialiang Wu, Chen-Min Dai, Ruofan Du, Junbo Yang, Yanan Peng, Xiaohui Li, Hang Sun, Luying Song, Yinuo Li, Ruihan Xu, Chuxuan Xiao, Yulin Jiang, Zhu Du, Yuhang Li, Yao Wen, Jianping Shi, Jun He', 'title': 'S-atom dislocation-induced room-temperature ferroelectricity in two-dimensional α-MnS semiconductor', 'description': 'A room-temperature ferroelectricity with out-of-plane polarization is disclosed in chemical vapor deposition synthesized two-dimensional α-MnS, which exhibits large tunneling electroresistance, high endurance, and long retention time.', 'url': 'https://www.nature.com/articles/s41467-026-71802-4', 'urlToImage': None, 'publishedAt': '2026-04-22T00:00:00Z', 'content': '<li>Miller, S. L. &amp; McWhorter, P. J. Physics of the ferroelectric nonvolatile memory field effect transistor. J. Appl. Phys.72, 59996010 (1992).\r\nGoogle Scholar\xa0\r\n</li><li>Dawber, M., Rabe, K. M.… [+8888 chars]'}",neutral
6b02a0ba906ac03087b3aa117189030ce6be47a256b8432720c6a1737c8ee743,Nature.com,Ceramic-like strength and metallic toughness in a bulk metallic glass,"Re–Co–Ta–B bulk metallic glasses have high strength, fracture toughness and thermal stability, combining traditionally exclusive properties of metals and ceramics.","<li>Li, Z., Pradeep, K. G., Deng, Y., Raabe, D. &amp; Tasan, C. C. Metastable high-entropy dual-phase alloys overcome the strengthductility trade-off. Nature534, 227230 (2016).
Article 
 ADS 
 CAS… [+9227 chars]",2026-04-22 00:00:00+00:00,https://www.nature.com/articles/s41586-026-10430-w,en,['TSMC'],"{'source': {'id': None, 'name': 'Nature.com'}, 'author': 'Zhengqing Cai, Shidong Feng, Zhen-Qiang Song, Yanhui Liu, Bo Xu, Zijing Li, Yanhui Zhang, Yingdan Liu, Ruilin Zheng, Xinyu Zhang, Weihua Wang, Li-Min Wang, Ri-Ping Liu', 'title': 'Ceramic-like strength and metallic toughness in a bulk metallic glass', 'description': 'Re–Co–Ta–B bulk metallic glasses have high strength, fracture toughness and thermal stability, combining traditionally exclusive properties of metals and ceramics.', 'url': 'https://www.nature.com/articles/s41586-026-10430-w', 'urlToImage': 'https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41586-026-10430-w/MediaObjects/41586_2026_10430_Fig1_HTML.png', 'publishedAt': '2026-04-22T00:00:00Z', 'content': '<li>Li, Z., Pradeep, K. G., Deng, Y., Raabe, D. &amp; Tasan, C. C. Metastable high-entropy dual-phase alloys overcome the strengthductility trade-off. Nature534, 227230 (2016).\r\nArticle\xa0\r\n ADS\xa0\r\n CAS… [+9227 chars]'}",positive
19ffb4c82f0d065511e8cb3e76c5380f0d9ba4867b5d69c31303f1b20e4ec79d,Yahoo Entertainment,"Stock market today: Dow, S&P 500, Nasdaq rise after Trump extends US-Iran ceasefire",Major gauges climbed after a fragile extension of the ceasefire between the US and Iran was announced.,"Large-cap techs XLK (XLK) ETF is heading for an historic 16-straight wins. The SOXX chip index ETF (SOXX) is also riding a streak of ten-straight intraday record highs.
Here are some of this morning… [+1115 chars]",2026-04-21 23:04:29+00:00,https://finance.yahoo.com/markets/stocks/live/stock-market-today-wednesday-april-22-dow-sp-500-nasdaq-trump-us-iran-ceasefire-230429476.html,en,['TSMC'],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Rian Howlett', 'title': 'Stock market today: Dow, S&P 500, Nasdaq rise after Trump extends US-Iran ceasefire', 'description': 'Major gauges climbed after a fragile extension of the ceasefire between the US and Iran was announced.', 'url': 'https://finance.yahoo.com/markets/stocks/live/stock-market-today-wednesday-april-22-dow-sp-500-nasdaq-trump-us-iran-ceasefire-230429476.html', 'urlToImage': 'https://s.yimg.com/ny/api/res/1.2/M8QT9ce5lB4MYtiDYtVSAg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://d29szjachogqwa.cloudfront.net/images/2026-04/ca37ca85-ca53-490b-87a6-35defd06fb16', 'publishedAt': '2026-04-21T23:04:29Z', 'content': 'Large-cap techs XLK (XLK) ETF is heading for an historic 16-straight wins. The SOXX chip index ETF (SOXX) is also riding a streak of ten-straight intraday record highs.\r\nHere are some of this morning… [+1115 chars]'}",positive
4413a15e8abc831daa4c6478af329c8e21d161deb82d7153ae4c0ab6c9378821,iTnews,Australia's Syenta raises US$26 million to ease AI chip bottleneck,Former Intel CEO joins board.,"Syenta, an Australian semiconductor technology ⁠startup, said that it has raised $26 million ($36 million) for a new manufacturing technique that could help ease persistent supply chain bottlenecks f… [+2105 chars]",2026-04-21 20:53:00+00:00,https://www.itnews.com.au/news/australias-syenta-raises-us26-million-to-ease-ai-chip-bottleneck-625251?utm_source=feed&utm_medium=rss&utm_campaign=iTnews+News+feed,en,['TSMC'],"{'source': {'id': None, 'name': 'iTnews'}, 'author': None, 'title': ""Australia's Syenta raises US$26 million to ease AI chip bottleneck"", 'description': 'Former Intel CEO joins board.', 'url': 'https://www.itnews.com.au/news/australias-syenta-raises-us26-million-to-ease-ai-chip-bottleneck-625251?utm_source=feed&utm_medium=rss&utm_campaign=iTnews+News+feed', 'urlToImage': 'https://i.nextmedia.com.au/News/semiconductor.jpg', 'publishedAt': '2026-04-21T20:53:00Z', 'content': 'Syenta, an Australian semiconductor technology \u2060startup, said that it has raised $26 million ($36 million) for a new manufacturing technique that could help ease persistent supply chain bottlenecks f… [+2105 chars]'}",positive
879150fa983717dab4019878d12c6eb7fed58ff1a51aa811c94c5698da2c54a7,24/7 Wall St.,NVIDIA CEO Jensen Huang Says Manufacturing Bottlenecks Are a ‘2–3 Year Problem.’ Here’s What That Means for Investors,"“Once you can build one, you can build 10. And once you can build 10, you can build a million.” That is how NVIDIA (NASDAQ:NVDA) CEO Jensen Huang frames the ...","<ul><li>CEO Jensen Huang argues that manufacturing constraints for AI chips at NVIDIA (NVDA) are scalable two-to-three year problems, not permanent growth ceilings, because foundry commitments drive … [+4036 chars]",2026-04-21 20:01:54+00:00,https://247wallst.com/investing/2026/04/21/nvidia-ceo-jensen-huang-says-manufacturing-bottlenecks-are-a-2-3-year-problem-heres-what-that-means-for-investors/,en,['TSMC'],"{'source': {'id': None, 'name': '24/7 Wall St.'}, 'author': 'Joel South', 'title': 'NVIDIA CEO Jensen Huang Says Manufacturing Bottlenecks Are a ‘2–3 Year Problem.’ Here’s What That Means for Investors', 'description': '“Once you can build one, you can build 10. And once you can build 10, you can build a million.” That is how NVIDIA (NASDAQ:NVDA) CEO Jensen Huang frames the ...', 'url': 'https://247wallst.com/investing/2026/04/21/nvidia-ceo-jensen-huang-says-manufacturing-bottlenecks-are-a-2-3-year-problem-heres-what-that-means-for-investors/', 'urlToImage': 'https://s.yimg.com/ny/api/res/1.2/ofL7osIlfXqNwOHniVYDOA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzA-/https://media.zenfs.com/en/24_7_wall_st__718/7e8b755be5e39c4d8225bffd07d9493a', 'publishedAt': '2026-04-21T20:01:54Z', 'content': '<ul><li>CEO Jensen Huang argues that manufacturing constraints for AI chips at NVIDIA (NVDA) are scalable two-to-three year problems, not permanent growth ceilings, because foundry commitments drive … [+4036 chars]'}",neutral
212253a989f8a0271bad3b830d48fcb415356aaa4f344a5d12a09b921d7c13a2,Gizmodo.com,Watch a Guy Fabricate Functioning Micron-Scale RAM Cells in His Garden Shed,"No, really.","Necessity is the mother of invention, and the RAM crisis is driving people to some pretty creative measures to avoid paying through the nose to upgrade their computers memory. Recently, we covered on… [+2973 chars]",2026-04-21 19:40:58+00:00,https://gizmodo.com/watch-a-guy-fabricate-functioning-micron-scale-ram-cells-in-his-garden-shed-2000749061,en,['TSMC'],"{'source': {'id': None, 'name': 'Gizmodo.com'}, 'author': 'Tom Hawking', 'title': 'Watch a Guy Fabricate Functioning Micron-Scale RAM Cells in His Garden Shed', 'description': 'No, really.', 'url': 'https://gizmodo.com/watch-a-guy-fabricate-functioning-micron-scale-ram-cells-in-his-garden-shed-2000749061', 'urlToImage': 'https://gizmodo.com/app/uploads/2026/04/dr-semiconductor-RAM-1200x675.png', 'publishedAt': '2026-04-21T19:40:58Z', 'content': 'Necessity is the mother of invention, and the RAM crisis is driving people to some pretty creative measures to avoid paying through the nose to upgrade their computers memory. Recently, we covered on… [+2973 chars]'}",neutral
8d760916135e945f30d7a2c02b11ac206e95597f271c9e7ae5d61d9d5b7652a3,TweakTown,"CPU shortage is reportedly 'more acute' than memory, as the industry banks on Intel 18A",Industry insiders report that CPU shortages are expected to ease up after Intel's 18A process node ramps up production and yields improve.Continue reading at TweakTown,"The global semiconductor shortage is in full swing, and it seems like no PC component is safe. After the crippling DRAM shortage that led to memory prices skyrocketing, Intel raised CPU prices not on… [+2279 chars]",2026-04-21 19:35:04+00:00,https://www.tweaktown.com/news/111176/cpu-shortage-is-reportedly-more-acute-than-memory-as-the-industry-banks-on-intel-18a/index.html,en,['TSMC'],"{'source': {'id': None, 'name': 'TweakTown'}, 'author': 'Hassam Nasir', 'title': ""CPU shortage is reportedly 'more acute' than memory, as the industry banks on Intel 18A"", 'description': ""Industry insiders report that CPU shortages are expected to ease up after Intel's 18A process node ramps up production and yields improve.Continue reading at TweakTown"", 'url': 'https://www.tweaktown.com/news/111176/cpu-shortage-is-reportedly-more-acute-than-memory-as-the-industry-banks-on-intel-18a/index.html', 'urlToImage': 'https://static.tweaktown.com/news/1/1/111176_245_cpu-shortage-is-reportedly-more-acute-than-memory-as-the-industry-banks-on-intel-18a_full.jpg', 'publishedAt': '2026-04-21T19:35:04Z', 'content': 'The global semiconductor shortage is in full swing, and it seems like no PC component is safe. After the crippling DRAM shortage that led to memory prices skyrocketing, Intel raised CPU prices not on… [+2279 chars]'}",positive
92de5f0ca6f39f540ae5c477a99dd5b41c8e4aeeccbb9bd90a89b8dbd85c918e,Associated Press,A New Way to City launches to elevate stories and perception of Greater Phoenix,"PHOENIX (April 21, 2026), April 21, 2026 (GLOBE NEWSWIRE) -- The region of Greater Phoenix is in the midst of unprecedented growth, but a survey conducted by the Greater Phoenix Economic Council (GPEC) in 2025 displayed a discrepancy in activity compared to p…","PHOENIX (April 21, 2026), April 21, 2026 (GLOBE NEWSWIRE) -- The region of Greater Phoenix is in the midst of unprecedented growth, but a survey conducted by the Greater Phoenix Economic Council (GPE… [+6333 chars]",2026-04-21 18:03:36+00:00,https://apnews.com/press-release/globenewswire-mobile/a-new-way-to-city-launches-to-elevate-stories-and-perception-of-greater-phoenix-1509a97228e9b45c6bb6670843ee5ae4,en,['TSMC'],"{'source': {'id': 'associated-press', 'name': 'Associated Press'}, 'author': 'Greater Phoenix', 'title': 'A New Way to City launches to elevate stories and perception of Greater Phoenix', 'description': 'PHOENIX (April 21, 2026), April 21, 2026 (GLOBE NEWSWIRE) -- The region of Greater Phoenix is in the midst of unprecedented growth, but a survey conducted by the Greater Phoenix Economic Council (GPEC) in 2025 displayed a discrepancy in activity compared to p…', 'url': 'https://apnews.com/press-release/globenewswire-mobile/a-new-way-to-city-launches-to-elevate-stories-and-perception-of-greater-phoenix-1509a97228e9b45c6bb6670843ee5ae4', 'urlToImage': 'https://dims.apnews.com/dims4/default/7df5f2f/2147483647/strip/true/crop/1013x675+93+0/resize/980x653!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F6c%2F4a%2Fd4d1669949e475e0efda80ae600a%2F5ed0092aafc784df332e4048f262026a', 'publishedAt': '2026-04-21T18:03:36Z', 'content': 'PHOENIX (April 21, 2026), April 21, 2026 (GLOBE NEWSWIRE) -- The region of Greater Phoenix is in the midst of unprecedented growth, but a survey conducted by the Greater Phoenix Economic Council (GPE… [+6333 chars]'}",positive
